id,title,description,link,image_link,price,sale_price,category,availability,color,gender,mpn
w163,Utility Jumpsuit,Cotton canvas utility jumpsuit with belt. Multiple pockets and rolled cuffs.,http://localhost:8080/product/detail.html?id=w163,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,175.00,89.00,Clothing > Sale,in stock,Grey,Women,w16324g
w169,Satin Camisole Set,Satin camisole and shorts set with lace trim. Luxurious nightwear.,http://localhost:8080/product/detail.html?id=w169,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,145.00,59.00,Clothing > Sale,in stock,Camel,Women,w16922c
w175,Ponte Leggings,Structured ponte leggings with a wide waistband. The comfort of leggings with trouser polish.,http://localhost:8080/product/detail.html?id=w175,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,75.00,29.00,Clothing > Sale,in stock,Ivory,Women,w17525i
w181,Knit Shorts,Cotton-cashmere knit shorts with an elasticated waist. Part of the MAISON lounge edit.,http://localhost:8080/product/detail.html?id=w181,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,65.00,38.00,Clothing > Sale,in stock,Red,Women,w18127r
w187,Tank Dress,Clean cotton tank dress with a straight cut. The simplest canvas for accessorising.,http://localhost:8080/product/detail.html?id=w187,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,65.00,36.00,Clothing > Sale,in stock,Green,Women,w18723g
w193,Shacket,Flannel shirt-jacket hybrid in a heritage plaid. Oversized with snap buttons.,http://localhost:8080/product/detail.html?id=w193,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,125.00,63.00,Clothing > Sale,in stock,Black,Women,w19319b
w199,Silk Midi Skirt,Pure silk midi skirt in a jewel-tone palette. Side zip with a fluid drape.,http://localhost:8080/product/detail.html?id=w199,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,165.00,68.00,Clothing > Sale,in stock,White,Women,w19928w
m1,Slim Fit Suit,"Slim-fit two-piece suit in Super 120s wool. Notched lapels, two-button closure. Made in Italy.",http://localhost:8080/product/detail.html?id=m1,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,450.00,236.00,Clothing > Sale,in stock,Navy,Men,m0126n
m7,Three-Piece Suit,"Classic three-piece in mid-grey flannel. Single-breasted jacket, waistcoat, and flat-front trousers.",http://localhost:8080/product/detail.html?id=m7,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,525.00,262.00,Clothing > Sale,in stock,Beige,Men,m0720b
m13,Tweed Sport Coat,Harris Tweed sport coat with leather-trimmed buttons. A heritage piece for modern times.,http://localhost:8080/product/detail.html?id=m13,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,315.00,118.00,Clothing > Sale,in stock,Brown,Men,m1321b
m19,Flannel Suit,Full-weight flannel suit in charcoal grey. Fully canvassed for impeccable drape.,http://localhost:8080/product/detail.html?id=m19,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,445.00,256.00,Clothing > Sale,in stock,Grey,Men,m1924g
m25,Travel Suit,"Wrinkle-resistant travel suit in performance wool. Pack it, fly, arrive sharp.",http://localhost:8080/product/detail.html?id=m25,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,395.00,157.00,Clothing > Sale,in stock,Camel,Men,m2522c
m31,Oxford Shirt,Classic Oxford-weave shirt in Egyptian cotton. Button-down collar and chest pocket.,http://localhost:8080/product/detail.html?id=m31,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,95.00,37.00,Clothing > Sale,in stock,Ivory,Men,m3125i
m37,Bengal Stripe Shirt,"Fine Bengal stripe shirt in two-ply cotton. Spread collar, single cuff.",http://localhost:8080/product/detail.html?id=m37,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,105.00,62.00,Clothing > Sale,in stock,Red,Men,m3727r
m43,Henley Shirt,Long-sleeve Henley in slub cotton jersey. Three-button placket at the neck.,http://localhost:8080/product/detail.html?id=m43,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,65.00,25.00,Clothing > Sale,in stock,Green,Men,m4323g
m49,Dobby Shirt,Textured dobby-weave shirt in cotton. Subtle pattern adds visual interest.,http://localhost:8080/product/detail.html?id=m49,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,95.00,37.00,Clothing > Sale,in stock,Black,Men,m4919b
m55,Performance Shirt,Moisture-wicking stretch shirt. Wrinkle-free finish for travel and long days.,http://localhost:8080/product/detail.html?id=m55,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,115.00,56.00,Clothing > Sale,in stock,White,Men,m5528w
m61,Printed Shirt,All-over printed shirt in cotton voile. Original MAISON patterns.,http://localhost:8080/product/detail.html?id=m61,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,95.00,36.00,Clothing > Sale,in stock,Navy,Men,m6126n
m67,Wool Trousers,Tailored flat-front trousers in Italian wool. Medium rise with a slim leg.,http://localhost:8080/product/detail.html?id=m67,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,175.00,101.00,Clothing > Sale,in stock,Beige,Men,m6720b
m73,Jogger Trousers,Tailored joggers in ponte jersey. Ribbed cuffs with a drawstring waist.,http://localhost:8080/product/detail.html?id=m73,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,95.00,38.00,Clothing > Sale,in stock,Brown,Men,m7321b
m79,Flat-Front Trousers,Flat-front trousers in cotton gabardine. Clean lines with a straight leg.,http://localhost:8080/product/detail.html?id=m79,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,135.00,54.00,Clothing > Sale,in stock,Grey,Men,m7924g
m85,Tailored Shorts,Tailored shorts in cotton twill. Above-the-knee cut with a flat front.,http://localhost:8080/product/detail.html?id=m85,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,85.00,36.00,Clothing > Sale,in stock,Camel,Men,m8522c
m91,Tech Trousers,Performance trousers in four-way stretch fabric. Water-resistant with zip pockets.,http://localhost:8080/product/detail.html?id=m91,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,125.00,52.00,Clothing > Sale,in stock,Ivory,Men,m9125i
m97,Leather Jacket,Biker jacket in full-grain leather. YKK zips throughout with quilted lining.,http://localhost:8080/product/detail.html?id=m97,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,340.00,180.00,Clothing > Sale,in stock,Red,Men,m9727r
m103,Harrington Jacket,Classic Harrington jacket in cotton-poly blend. Tartan lining with a stand collar.,http://localhost:8080/product/detail.html?id=m103,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,185.00,75.00,Clothing > Sale,in stock,Green,Men,m10323g
m109,Shearling Jacket,Genuine shearling aviator jacket. Warm wool interior with rugged leather exterior.,http://localhost:8080/product/detail.html?id=m109,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,495.00,184.00,Clothing > Sale,in stock,Black,Men,m10919b
m115,Safari Jacket,Cotton safari jacket with bellows pockets. Belted waist with a collar.,http://localhost:8080/product/detail.html?id=m115,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,225.00,126.00,Clothing > Sale,in stock,White,Men,m11528w
m121,Knit Blazer,"Ponte-knit blazer with a soft construction. The ease of knitwear, the look of tailoring.",http://localhost:8080/product/detail.html?id=m121,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,195.00,77.00,Clothing > Sale,in stock,Navy,Men,m12126n
m127,Cashmere V-Neck,Pure cashmere V-neck sweater. Relaxed fit with ribbed trim.,http://localhost:8080/product/detail.html?id=m127,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,245.00,100.00,Clothing > Sale,in stock,Beige,Men,m12720b
m133,Fair Isle Sweater,Traditional Fair Isle sweater in Shetland wool. Heritage knitting in modern colours.,http://localhost:8080/product/detail.html?id=m133,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,175.00,81.00,Clothing > Sale,in stock,Brown,Men,m13321b
m139,Sleeveless Sweater,V-neck sleeveless sweater in fine merino. A classic layering piece.,http://localhost:8080/product/detail.html?id=m139,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,95.00,37.00,Clothing > Sale,in stock,Grey,Men,m13924g
m145,Textured Knit Polo,Short-sleeve polo in waffle-knit cotton. Textured surface with a clean finish.,http://localhost:8080/product/detail.html?id=m145,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,95.00,49.00,Clothing > Sale,in stock,Camel,Men,m14522c
m151,Sweatshirt,Classic crewneck sweatshirt in loopback cotton. Ribbed trim with a regular fit.,http://localhost:8080/product/detail.html?id=m151,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,85.00,46.00,Clothing > Sale,in stock,Ivory,Men,m15125i
m157,Pima Cotton Tee,Extra-long-staple Pima cotton tee. Luxuriously soft with a tailored fit.,http://localhost:8080/product/detail.html?id=m157,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,55.00,25.00,Clothing > Sale,in stock,Red,Men,m15727r
m163,Cotton Robe,Heavyweight waffle-knit cotton robe. Shawl collar with a self-tie belt.,http://localhost:8080/product/detail.html?id=m163,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,95.00,53.00,Clothing > Sale,in stock,Green,Men,m16323g
m169,Athletic Tank,Lightweight athletic tank in technical mesh. Breathable for intense workouts.,http://localhost:8080/product/detail.html?id=m169,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,45.00,23.00,Clothing > Sale,in stock,Black,Men,m16919b
m175,Merino Socks,Fine merino wool socks in mid-calf length. Temperature-regulating and odour-resistant.,http://localhost:8080/product/detail.html?id=m175,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,25.00,9.00,Clothing > Sale,in stock,White,Men,m17528w
m181,Dress Socks,Mercerised cotton dress socks in over-the-calf length. Stay-up ribbed top.,http://localhost:8080/product/detail.html?id=m181,https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80,35.00,17.00,Clothing > Sale,in stock,Navy,Men,m18126n
m187,Linen Overshirt,Garment-dyed linen overshirt. Wear open as a light layer or buttoned as a shirt.,http://localhost:8080/product/detail.html?id=m187,https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80,105.00,41.00,Clothing > Sale,in stock,Beige,Men,m18720b
m193,Cotton Chore Jacket,French-style chore jacket in washed cotton. Three patch pockets and a boxy cut.,http://localhost:8080/product/detail.html?id=m193,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80,155.00,82.00,Clothing > Sale,in stock,Brown,Men,m19321b
m199,Cashmere Scarf,Solid cashmere scarf in a generous width. Incredibly soft against the skin.,http://localhost:8080/product/detail.html?id=m199,https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80,145.00,65.00,Clothing > Sale,in stock,Grey,Men,m19924g
a1,Leather Tote Bag,Structured tote in vegetable-tanned Italian leather. Suede lining and gold hardware.,http://localhost:8080/product/detail.html?id=a1,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,285.00,142.00,Clothing > Sale,in stock,Camel,Unisex,a0122c
a8,Straw Tote,Hand-woven straw tote with leather handles. Spacious interior for beach days.,http://localhost:8080/product/detail.html?id=a8,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,95.00,43.00,Clothing > Sale,in stock,Ivory,Unisex,a0825i
a15,Leather Satchel,Classic satchel in bridle leather. Push-lock closure with a top handle.,http://localhost:8080/product/detail.html?id=a15,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,235.00,98.00,Clothing > Sale,in stock,Red,Unisex,a1527r
a22,Nylon Crossbody,Lightweight nylon crossbody with multiple compartments. Water-resistant for active days.,http://localhost:8080/product/detail.html?id=a22,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,95.00,49.00,Clothing > Sale,in stock,Green,Unisex,a2223g
a29,Leather Portfolio,Zipped portfolio in Italian leather. Document pocket and card slots inside.,http://localhost:8080/product/detail.html?id=a29,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,195.00,107.00,Clothing > Sale,in stock,Black,Unisex,a2919b
a36,Silk Scarf,Hand-rolled 90×90cm scarf in silk twill. Original MAISON botanical motif.,http://localhost:8080/product/detail.html?id=a36,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,95.00,40.00,Clothing > Sale,in stock,White,Unisex,a3628w
a43,Cashmere Wrap,Travel-size cashmere wrap in a neutral palette. Lightweight warmth on the go.,http://localhost:8080/product/detail.html?id=a43,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,195.00,70.00,Clothing > Sale,in stock,Navy,Unisex,a4326n
a50,Knit Snood,Chunky-knit snood in merino wool. Pull it over your head for instant warmth.,http://localhost:8080/product/detail.html?id=a50,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,55.00,20.00,Clothing > Sale,in stock,Beige,Unisex,a5020b
a57,Silver Bracelet,"Open-cuff bracelet in sterling silver. Minimalist form, maximum impact.",http://localhost:8080/product/detail.html?id=a57,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,125.00,67.00,Clothing > Sale,in stock,Brown,Unisex,a5721b
a64,Pendant Necklace,Disc pendant on a fine gold-plated chain. Minimalist and endlessly wearable.,http://localhost:8080/product/detail.html?id=a64,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,135.00,58.00,Clothing > Sale,in stock,Grey,Unisex,a6424g
a71,Coin Necklace,Antique-style coin pendant on a chunky chain. Gold-plated with a vintage patina.,http://localhost:8080/product/detail.html?id=a71,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,115.00,57.00,Clothing > Sale,in stock,Camel,Unisex,a7122c
a78,Enamel Ring,Sterling silver ring with hand-painted enamel. Available in six vibrant colours.,http://localhost:8080/product/detail.html?id=a78,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,65.00,24.00,Clothing > Sale,in stock,Ivory,Unisex,a7825i
a85,Mixed Metal Rings,"Set of three rings in gold, silver, and rose gold plate. Modern metal mixing.",http://localhost:8080/product/detail.html?id=a85,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,75.00,36.00,Clothing > Sale,in stock,Red,Unisex,a8527r
a92,Tortoiseshell Sunglasses,Classic frames in hand-polished tortoiseshell acetate. Warm brown gradient lenses.,http://localhost:8080/product/detail.html?id=a92,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,145.00,85.00,Clothing > Sale,in stock,Green,Unisex,a9223g
a99,Rectangular Sunglasses,Clean rectangular frames in dark acetate. A versatile everyday pair.,http://localhost:8080/product/detail.html?id=a99,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,125.00,55.00,Clothing > Sale,in stock,Black,Unisex,a9919b
a106,Baseball Cap,Washed cotton twill cap with an adjustable back strap. Embroidered MAISON logo.,http://localhost:8080/product/detail.html?id=a106,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,45.00,24.00,Clothing > Sale,in stock,White,Unisex,a10628w
a113,Silk Pocket Square,Hand-rolled silk pocket square in original MAISON prints. Elevates any jacket.,http://localhost:8080/product/detail.html?id=a113,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,45.00,19.00,Clothing > Sale,in stock,Navy,Unisex,a11326n
a120,Tie Bar,Brushed sterling silver tie bar. Classic clip style that holds firmly.,http://localhost:8080/product/detail.html?id=a120,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,55.00,23.00,Clothing > Sale,in stock,Beige,Unisex,a12020b
a127,Leather Journal,A5 journal in Italian leather with gold-edge pages. A beautiful place for thoughts.,http://localhost:8080/product/detail.html?id=a127,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,75.00,35.00,Clothing > Sale,in stock,Brown,Unisex,a12721b
